r(m), theta(rad), phi(rad), E(Re), E(Im), H(Re), H(Im)
0.300000, 1.507964, 0.628319, 0.012389, 0.017129, 0.000031, 0.000034
0.300000, 1.507964, 0.596903, 0.011243, 0.015409, 0.000029, 0.000032
0.300000, 1.507964, 0.565487, 0.009882, 0.013245, 0.000027, 0.000029
0.300000, 1.507964, 0.534071, 0.008859, 0.010778, 0.000026, 0.000025
0.300000, 1.507964, 0.502655, 0.008654, 0.008632, 0.000027, 0.000024
0.300000, 1.507964, 0.471239, 0.009192, 0.008344, 0.000030, 0.000028
0.300000, 1.507964, 0.439823, 0.009858, 0.010980, 0.000032, 0.000037
0.300000, 1.507964, 0.408407, 0.009981, 0.015526, 0.000032, 0.000049
0.300000, 1.507964, 0.376991, 0.009074, 0.020849, 0.000030, 0.000063
0.300000, 1.507964, 0.345575, 0.006839, 0.026307, 0.000025, 0.000077
0.300000, 1.507964, 0.314159, 0.003179, 0.031470, 0.000017, 0.000091
0.300000, 1.507964, 0.282743, 0.002349, 0.035991, 0.000013, 0.000102
0.300000, 1.507964, 0.251327, 0.008761, 0.039573, 0.000024, 0.000112
0.300000, 1.507964, 0.219911, 0.016349, 0.041969, 0.000043, 0.000117
0.300000, 1.507964, 0.188496, 0.024621, 0.043005, 0.000064, 0.000120
0.300000, 1.507964, 0.157080, 0.033096, 0.042595, 0.000086, 0.000118
0.300000, 1.507964, 0.125664, 0.041254, 0.040771, 0.000108, 0.000113
0.300000, 1.507964, 0.094248, 0.048594, 0.037692, 0.000127, 0.000105
0.300000, 1.507964, 0.062832, 0.054683, 0.033632, 0.000143, 0.000094
0.300000, 1.507964, 0.031416, 0.059208, 0.028963, 0.000155, 0.000081
0.300000, 0.000000, 0.000000, 0.062013, 0.024102, 0.000162, 0.000068
0.300000, 0.000000, 3.141593, 0.029329, 0.045003, 0.000068, 0.000116
0.300000, 1.570796, 3.110177, 0.029474, 0.044233, 0.000069, 0.000114
0.300000, 1.570796, 3.078761, 0.029929, 0.042246, 0.000070, 0.000109
0.300000, 1.570796, 3.047345, 0.030631, 0.039170, 0.000072, 0.000101
0.300000, 1.570796, 3.015929, 0.031485, 0.035201, 0.000074, 0.000091
0.300000, 1.570796, 2.984513, 0.032379, 0.030584, 0.000077, 0.000079
0.300000, 1.570796, 2.953097, 0.033187, 0.025591, 0.000079, 0.000066
0.300000, 1.570796, 2.921681, 0.033780, 0.020495, 0.000080, 0.000052
0.300000, 1.570796, 2.890265, 0.034028, 0.015560, 0.000081, 0.000039
0.300000, 1.570796, 2.858849, 0.033811, 0.011042, 0.000081, 0.000027
0.300000, 1.570796, 2.827433, 0.033028, 0.007272, 0.000079, 0.000015
0.300000, 1.570796, 2.796017, 0.031613, 0.004943, 0.000075, 0.000005
0.300000, 1.570796, 2.764602, 0.029552, 0.005042, 0.000070, 0.000005
0.300000, 1.570796, 2.733186, 0.026889, 0.006790, 0.000063, 0.000013
0.300000, 1.570796, 2.701770, 0.023734, 0.008892, 0.000055, 0.000019
0.300000, 1.570796, 2.670354, 0.020262, 0.010912, 0.000046, 0.000026
0.300000, 1.570796, 2.638938, 0.016698, 0.012758, 0.000036, 0.000031
0.300000, 1.570796, 2.607522, 0.013303, 0.014424, 0.000027, 0.000036
0.300000, 1.570796, 2.576106, 0.010340, 0.015934, 0.000020, 0.000040
0.300000, 1.570796, 2.544690, 0.008018, 0.017317, 0.000014, 0.000044
0.300000, 1.570796, 2.513274, 0.006415, 0.018596, 0.000011, 0.000047
0.300000, 1.570796, 2.481858, 0.005427, 0.019770, 0.000010, 0.000050
0.300000, 1.570796, 2.450442, 0.004911, 0.020811, 0.000010, 0.000053
0.300000, 1.570796, 2.419026, 0.004950, 0.021660, 0.000011, 0.000055
0.300000, 1.570796, 2.387610, 0.005794, 0.022244, 0.000014, 0.000056
0.300000, 1.570796, 2.356194, 0.007445, 0.022489, 0.000019, 0.000057
0.300000, 1.570796, 2.324779, 0.009599, 0.022346, 0.000025, 0.000056
0.300000, 1.570796, 2.293363, 0.011900, 0.021805, 0.000031, 0.000055
0.300000, 1.570796, 2.261947, 0.014038, 0.020899, 0.000037, 0.000053
0.300000, 1.570796, 2.230531, 0.015775, 0.019705, 0.000042, 0.000049
0.300000, 1.570796, 2.199115, 0.016950, 0.018330, 0.000045, 0.000046
0.300000, 1.570796, 2.167699, 0.017494, 0.016891, 0.000047, 0.000042
0.300000, 1.570796, 2.136283, 0.017427, 0.015492, 0.000047, 0.000038
0.300000, 1.570796, 2.104867, 0.016859, 0.014201, 0.000046, 0.000035
0.300000, 1.570796, 2.073451, 0.015976, 0.013045, 0.000044, 0.000031
0.300000, 1.570796, 2.042035, 0.015003, 0.012014, 0.000042, 0.000028
0.300000, 1.570796, 2.010619, 0.014163, 0.011083, 0.000040, 0.000026
0.300000, 1.570796, 1.979203, 0.013600, 0.010240, 0.000039, 0.000023
0.300000, 1.570796, 1.947787, 0.013335, 0.009493, 0.000038, 0.000021
0.300000, 1.570796, 1.916372, 0.013275, 0.008871, 0.000038, 0.000019
0.300000, 1.570796, 1.884956, 0.013276, 0.008408, 0.000038, 0.000018
0.300000, 1.570796, 1.853540, 0.013227, 0.008113, 0.000037, 0.000016
0.300000, 1.570796, 1.822124, 0.013084, 0.007957, 0.000037, 0.000015
0.300000, 1.570796, 1.790708, 0.012882, 0.007879, 0.000036, 0.000014
0.300000, 1.570796, 1.759292, 0.012706, 0.007806, 0.000035, 0.000013
0.300000, 1.570796, 1.727876, 0.012652, 0.007677, 0.000035, 0.000012
0.300000, 1.570796, 1.696460, 0.012773, 0.007455, 0.000035, 0.000011
0.300000, 1.570796, 1.665044, 0.013052, 0.007129, 0.000036, 0.000009
0.300000, 1.570796, 1.633628, 0.013403, 0.006711, 0.000036, 0.000007
0.300000, 1.570796, 1.602212, 0.013709, 0.006227, 0.000037, 0.000005
0.300000, 1.570796, 1.570796, 0.013863, 0.005715, 0.000037, 0.000003
0.300000, 1.570796, 1.539380, 0.013792, 0.005216, 0.000037, 0.000001
0.300000, 1.570796, 1.507964, 0.013474, 0.004785, 0.000035, 0.000002
0.300000, 1.570796, 1.476549, 0.012937, 0.004488, 0.000034, 0.000004
0.300000, 1.570796, 1.445133, 0.012253, 0.004401, 0.000031, 0.000006
0.300000, 1.570796, 1.413717, 0.011517, 0.004579, 0.000029, 0.000008
0.300000, 1.570796, 1.382301, 0.010829, 0.005018, 0.000027, 0.000010
0.300000, 1.570796, 1.350885, 0.010253, 0.005654, 0.000025, 0.000011
0.300000, 1.570796, 1.319469, 0.009805, 0.006388, 0.000023, 0.000013
0.300000, 1.570796, 1.288053, 0.009443, 0.007119, 0.000022, 0.000014
0.300000, 1.570796, 1.256637, 0.009108, 0.007760, 0.000022, 0.000015
0.300000, 1.570796, 1.225221, 0.008760, 0.008245, 0.000021, 0.000015
0.300000, 1.570796, 1.193805, 0.008424, 0.008538, 0.000020, 0.000014
0.300000, 1.570796, 1.162389, 0.008193, 0.008639, 0.000019, 0.000013
0.300000, 1.570796, 1.130973, 0.008208, 0.008582, 0.000019, 0.000012
0.300000, 1.570796, 1.099557, 0.008577, 0.008434, 0.000020, 0.000011
0.300000, 1.570796, 1.068142, 0.009295, 0.008270, 0.000021, 0.000012
0.300000, 1.570796, 1.036726, 0.010236, 0.008155, 0.000023, 0.000014
0.300000, 1.570796, 1.005310, 0.011223, 0.008106, 0.000026, 0.000017
0.300000, 1.570796, 0.973894, 0.012087, 0.008095, 0.000027, 0.000020
0.300000, 1.570796, 0.942478, 0.012697, 0.008072, 0.000029, 0.000022
0.300000, 1.570796, 0.911062, 0.012974, 0.008006, 0.000029, 0.000025
0.300000, 1.570796, 0.879646, 0.012883, 0.007927, 0.000028, 0.000027
0.300000, 1.570796, 0.848230, 0.012429, 0.007936, 0.000027, 0.000028
0.300000, 1.570796, 0.816814, 0.011647, 0.008167, 0.000025, 0.000030
0.300000, 1.570796, 0.785398, 0.010594, 0.008701, 0.000023, 0.000031
0.300000, 1.570796, 0.753982, 0.009336, 0.009493, 0.000021, 0.000033
0.300000, 1.570796, 0.722566, 0.007956, 0.010387, 0.000019, 0.000035
0.300000, 1.570796, 0.691150, 0.006557, 0.011196, 0.000017, 0.000037
0.300000, 1.570796, 0.659734, 0.005310, 0.011783, 0.000017, 0.000039
0.300000, 1.570796, 0.628319, 0.004510, 0.012114, 0.000017, 0.000040
0.300000, 1.570796, 0.596903, 0.004531, 0.012297, 0.000019, 0.000040
0.300000, 1.570796, 0.565487, 0.005443, 0.012592, 0.000021, 0.000042
0.300000, 1.570796, 0.534071, 0.006964, 0.013327, 0.000024, 0.000044
0.300000, 1.570796, 0.502655, 0.008844, 0.014728, 0.000027, 0.000048
0.300000, 1.570796, 0.471239, 0.010976, 0.016772, 0.000032, 0.000053
0.300000, 1.570796, 0.439823, 0.013337, 0.019223, 0.000037, 0.000059
0.300000, 1.570796, 0.408407, 0.015950, 0.021770, 0.000043, 0.000066
0.300000, 1.570796, 0.376991, 0.018862, 0.024126, 0.000050, 0.000072
0.300000, 1.570796, 0.345575, 0.022128, 0.026078, 0.000058, 0.000077
0.300000, 1.570796, 0.314159, 0.025794, 0.027497, 0.000068, 0.000080
0.300000, 1.570796, 0.282743, 0.029879, 0.028339, 0.000078, 0.000082
0.300000, 1.570796, 0.251327, 0.034350, 0.028631, 0.000090, 0.000083
0.300000, 1.570796, 0.219911, 0.039109, 0.028453, 0.000103, 0.000082
0.300000, 1.570796, 0.188496, 0.043992, 0.027916, 0.000115, 0.000080
0.300000, 1.570796, 0.157080, 0.048772, 0.027148, 0.000128, 0.000078
0.300000, 1.570796, 0.125664, 0.053181, 0.026280, 0.000139, 0.000075
0.300000, 1.570796, 0.094248, 0.056941, 0.025435, 0.000149, 0.000072
0.300000, 1.570796, 0.062832, 0.059792, 0.024729, 0.000157, 0.000070
0.300000, 1.570796, 0.031416, 0.061527, 0.024260, 0.000161, 0.000069
0.300000, 0.000000, 0.000000, 0.062013, 0.024102, 0.000162, 0.000068
0.300000, 0.000000, 3.141593, 0.029329, 0.045003, 0.000068, 0.000116
0.300000, 1.633628, 3.110177, 0.024888, 0.046156, 0.000057, 0.000119
0.300000, 1.633628, 3.078761, 0.020960, 0.045816, 0.000046, 0.000119
0.300000, 1.633628, 3.047345, 0.017756, 0.044245, 0.000038, 0.000115
0.300000, 1.633628, 3.015929, 0.015388, 0.041763, 0.000031, 0.000109
0.300000, 1.633628, 2.984513, 0.013869, 0.038705, 0.000027, 0.000101
0.300000, 1.633628, 2.953097, 0.013117, 0.035376, 0.000025, 0.000093
0.300000, 1.633628, 2.921681, 0.012955, 0.032017, 0.000025, 0.000084
0.300000, 1.633628, 2.890265, 0.013142, 0.028781, 0.000026, 0.000076
0.300000, 1.633628, 2.858849, 0.013436, 0.025725, 0.000027, 0.000068
0.300000, 1.633628, 2.827433, 0.013649, 0.022818, 0.000028, 0.000061
0.300000, 1.633628, 2.796017, 0.013685, 0.019976, 0.000029, 0.000054
0.300000, 1.633628, 2.764602, 0.013535, 0.017100, 0.000029, 0.000046
0.300000, 1.633628, 2.733186, 0.013262, 0.014139, 0.000029, 0.000039
0.300000, 1.633628, 2.701770, 0.012965, 0.011142, 0.000029, 0.000031
0.300000, 1.633628, 2.670354, 0.012741, 0.008332, 0.000028, 0.000023
0.300000, 1.633628, 2.638938, 0.012664, 0.006241, 0.000028, 0.000018
0.300000, 1.633628, 2.607522, 0.012770, 0.005671, 0.000029, 0.000016
0.300000, 1.633628, 2.576106, 0.013068, 0.006595, 0.000029, 0.000018
0.300000, 1.633628, 2.544690, 0.013534, 0.007968, 0.000030, 0.000021
0.300000, 1.633628, 2.513274, 0.014115, 0.009033, 0.000032, 0.000023
0.300000, 1.633628, 2.481858, 0.014724, 0.009466, 0.000033, 0.000024
0.300000, 1.633628, 2.450442, 0.015250, 0.009173, 0.000034, 0.000023
0.300000, 1.633628, 2.419026, 0.015580, 0.008202, 0.000034, 0.000021
0.300000, 1.633628, 2.387610, 0.015618, 0.006704, 0.000034, 0.000016
0.300000, 1.633628, 2.356194, 0.015310, 0.004934, 0.000033, 0.000011
0.300000, 1.633628, 2.324779, 0.014647, 0.003335, 0.000031, 0.000007
0.300000, 1.633628, 2.293363, 0.013666, 0.002755, 0.000028, 0.000006
0.300000, 1.633628, 2.261947, 0.012445, 0.003542, 0.000025, 0.000010
0.300000, 1.633628, 2.230531, 0.011089, 0.004723, 0.000021, 0.000013
0.300000, 1.633628, 2.199115, 0.009718, 0.005702, 0.000017, 0.000016
0.300000, 1.633628, 2.167699, 0.008457, 0.006306, 0.000013, 0.000017
0.300000, 1.633628, 2.136283, 0.007426, 0.006524, 0.000010, 0.000018
0.300000, 1.633628, 2.104867, 0.006717, 0.006436, 0.000009, 0.000017
0.300000, 1.633628, 2.073451, 0.006370, 0.006183, 0.000009, 0.000016
0.300000, 1.633628, 2.042035, 0.006347, 0.005931, 0.000010, 0.000015
0.300000, 1.633628, 2.010619, 0.006549, 0.005824, 0.000012, 0.000013
0.300000, 1.633628, 1.979203, 0.006862, 0.005907, 0.000013, 0.000013
0.300000, 1.633628, 1.947787, 0.007195, 0.006114, 0.000015, 0.000013
0.300000, 1.633628, 1.916372, 0.007499, 0.006313, 0.000016, 0.000013
0.300000, 1.633628, 1.884956, 0.007758, 0.006377, 0.000017, 0.000013
0.300000, 1.633628, 1.853540, 0.007993, 0.006223, 0.000017, 0.000013
0.300000, 1.633628, 1.822124, 0.008241, 0.005830, 0.000018, 0.000012
0.300000, 1.633628, 1.790708, 0.008546, 0.005245, 0.000019, 0.000010
0.300000, 1.633628, 1.759292, 0.008934, 0.004609, 0.000020, 0.000007
0.300000, 1.633628, 1.727876, 0.009404, 0.004174, 0.000021, 0.000004
0.300000, 1.633628, 1.696460, 0.009929, 0.004236, 0.000023, 0.000002
0.300000, 1.633628, 1.665044, 0.010463, 0.004874, 0.000025, 0.000005
0.300000, 1.633628, 1.633628, 0.010964, 0.005880, 0.000027, 0.000008
0.300000, 1.633628, 1.602212, 0.011403, 0.006994, 0.000029, 0.000011
0.300000, 1.633628, 1.570796, 0.011772, 0.008030, 0.000031, 0.000014
0.300000, 1.633628, 1.539380, 0.012090, 0.008873, 0.000033, 0.000015
0.300000, 1.633628, 1.507964, 0.012387, 0.009467, 0.000034, 0.000016
0.300000, 1.633628, 1.476549, 0.012700, 0.009797, 0.000036, 0.000015
0.300000, 1.633628, 1.445133, 0.013053, 0.009890, 0.000037, 0.000014
0.300000, 1.633628, 1.413717, 0.013453, 0.009798, 0.000038, 0.000013
0.300000, 1.633628, 1.382301, 0.013883, 0.009594, 0.000040, 0.000011
0.300000, 1.633628, 1.350885, 0.014314, 0.009349, 0.000041, 0.000009
0.300000, 1.633628, 1.319469, 0.014715, 0.009120, 0.000042, 0.000008
0.300000, 1.633628, 1.288053, 0.015067, 0.008946, 0.000043, 0.000008
0.300000, 1.633628, 1.256637, 0.015369, 0.008854, 0.000043, 0.000009
0.300000, 1.633628, 1.225221, 0.015644, 0.008882, 0.000044, 0.000011
0.300000, 1.633628, 1.193805, 0.015934, 0.009088, 0.000044, 0.000013
0.300000, 1.633628, 1.162389, 0.016294, 0.009535, 0.000045, 0.000016
0.300000, 1.633628, 1.130973, 0.016785, 0.010249, 0.000046, 0.000020
0.300000, 1.633628, 1.099557, 0.017459, 0.011183, 0.000047, 0.000024
0.300000, 1.633628, 1.068142, 0.018346, 0.012211, 0.000050, 0.000028
0.300000, 1.633628, 1.036726, 0.019437, 0.013161, 0.000052, 0.000031
0.300000, 1.633628, 1.005310, 0.020678, 0.013864, 0.000056, 0.000034
0.300000, 1.633628, 0.973894, 0.021965, 0.014185, 0.000059, 0.000036
0.300000, 1.633628, 0.942478, 0.023162, 0.014059, 0.000062, 0.000037
0.300000, 1.633628, 0.911062, 0.024120, 0.013508, 0.000065, 0.000037
0.300000, 1.633628, 0.879646, 0.024706, 0.012647, 0.000067, 0.000036
0.300000, 1.633628, 0.848230, 0.024834, 0.011673, 0.000067, 0.000035
0.300000, 1.633628, 0.816814, 0.024487, 0.010816, 0.000066, 0.000035
0.300000, 1.633628, 0.785398, 0.023728, 0.010246, 0.000064, 0.000034
0.300000, 1.633628, 0.753982, 0.022695, 0.009984, 0.000062, 0.000034
0.300000, 1.633628, 0.722566, 0.021584, 0.009898, 0.000059, 0.000034
0.300000, 1.633628, 0.691150, 0.020607, 0.009809, 0.000056, 0.000033
0.300000, 1.633628, 0.659734, 0.019951, 0.009597, 0.000054, 0.000032
0.300000, 1.633628, 0.628319, 0.019752, 0.009248, 0.000054, 0.000029
0.300000, 1.633628, 0.596903, 0.020094, 0.008828, 0.000055, 0.000026
0.300000, 1.633628, 0.565487, 0.021024, 0.008428, 0.000057, 0.000023
0.300000, 1.633628, 0.534071, 0.022553, 0.008108, 0.000060, 0.000021
0.300000, 1.633628, 0.502655, 0.024632, 0.007864, 0.000065, 0.000019
0.300000, 1.633628, 0.471239, 0.027144, 0.007660, 0.000071, 0.000017
0.300000, 1.633628, 0.439823, 0.029925, 0.007466, 0.000079, 0.000017
0.300000, 1.633628, 0.408407, 0.032807, 0.007275, 0.000086, 0.000017
0.300000, 1.633628, 0.376991, 0.035668, 0.007089, 0.000094, 0.000018
0.300000, 1.633628, 0.345575, 0.038459, 0.006898, 0.000101, 0.000019
0.300000, 1.633628, 0.314159, 0.041206, 0.006676, 0.000108, 0.000019
0.300000, 1.633628, 0.282743, 0.043993, 0.006420, 0.000116, 0.000020
0.300000, 1.633628, 0.251327, 0.046910, 0.006190, 0.000123, 0.000020
0.300000, 1.633628, 0.219911, 0.050007, 0.006133, 0.000132, 0.000021
0.300000, 1.633628, 0.188496, 0.053245, 0.006470, 0.000140, 0.000022
0.300000, 1.633628, 0.157080, 0.056479, 0.007425, 0.000149, 0.000025
0.300000, 1.633628, 0.125664, 0.059455, 0.009163, 0.000156, 0.000030
0.300000, 1.633628, 0.094248, 0.061844, 0.011765, 0.000162, 0.000036
0.300000, 1.633628, 0.062832, 0.063282, 0.015219, 0.000166, 0.000045
0.300000, 1.633628, 0.031416, 0.063427, 0.019410, 0.000166, 0.000056
0.300000, 0.000000, 0.000000, 0.062013, 0.024102, 0.000162, 0.000068
0.300000, 0.000000, 3.141593, 0.029329, 0.045003, 0.000068, 0.000116
0.300000, 1.696460, 3.110177, 0.020208, 0.047684, 0.000044, 0.000124
0.300000, 1.696460, 3.078761, 0.011739, 0.047843, 0.000021, 0.000125
0.300000, 1.696460, 3.047345, 0.004956, 0.045974, 0.000003, 0.000120
0.300000, 1.696460, 3.015929, 0.004016, 0.042697, 0.000015, 0.000112
0.300000, 1.696460, 2.984513, 0.007674, 0.038633, 0.000027, 0.000102
0.300000, 1.696460, 2.953097, 0.010697, 0.034306, 0.000035, 0.000091
0.300000, 1.696460, 2.921681, 0.012760, 0.030086, 0.000041, 0.000080
0.300000, 1.696460, 2.890265, 0.014072, 0.026163, 0.000045, 0.000070
0.300000, 1.696460, 2.858849, 0.014871, 0.022564, 0.000047, 0.000061
0.300000, 1.696460, 2.827433, 0.015336, 0.019205, 0.000048, 0.000053
0.300000, 1.696460, 2.796017, 0.015565, 0.015969, 0.000049, 0.000045
0.300000, 1.696460, 2.764602, 0.015598, 0.012783, 0.000049, 0.000036
0.300000, 1.696460, 2.733186, 0.015459, 0.009666, 0.000048, 0.000029
0.300000, 1.696460, 2.701770, 0.015217, 0.006742, 0.000047, 0.000021
0.300000, 1.696460, 2.670354, 0.015014, 0.004207, 0.000046, 0.000015
0.300000, 1.696460, 2.638938, 0.015024, 0.002301, 0.000045, 0.000010
0.300000, 1.696460, 2.607522, 0.015353, 0.001271, 0.000045, 0.000008
0.300000, 1.696460, 2.576106, 0.015937, 0.001008, 0.000045, 0.000007
0.300000, 1.696460, 2.544690, 0.016558, 0.000896, 0.000046, 0.000007
0.300000, 1.696460, 2.513274, 0.016954, 0.001083, 0.000047, 0.000008
0.300000, 1.696460, 2.481858, 0.016934, 0.001845, 0.000047, 0.000010
0.300000, 1.696460, 2.450442, 0.016445, 0.002804, 0.000046, 0.000012
0.300000, 1.696460, 2.419026, 0.015585, 0.003644, 0.000044, 0.000014
0.300000, 1.696460, 2.387610, 0.014582, 0.004200, 0.000042, 0.000016
0.300000, 1.696460, 2.356194, 0.013716, 0.004463, 0.000040, 0.000016
0.300000, 1.696460, 2.324779, 0.013212, 0.004596, 0.000039, 0.000017
0.300000, 1.696460, 2.293363, 0.013120, 0.004899, 0.000039, 0.000017
0.300000, 1.696460, 2.261947, 0.013311, 0.005612, 0.000040, 0.000018
0.300000, 1.696460, 2.230531, 0.013579, 0.006704, 0.000041, 0.000020
0.300000, 1.696460, 2.199115, 0.013754, 0.007945, 0.000041, 0.000022
0.300000, 1.696460, 2.167699, 0.013758, 0.009085, 0.000041, 0.000024
0.300000, 1.696460, 2.136283, 0.013596, 0.009942, 0.000041, 0.000026
0.300000, 1.696460, 2.104867, 0.013330, 0.010415, 0.000040, 0.000027
0.300000, 1.696460, 2.073451, 0.013045, 0.010483, 0.000039, 0.000026
0.300000, 1.696460, 2.042035, 0.012817, 0.010187, 0.000038, 0.000025
0.300000, 1.696460, 2.010619, 0.012694, 0.009620, 0.000037, 0.000023
0.300000, 1.696460, 1.979203, 0.012688, 0.008901, 0.000037, 0.000021
0.300000, 1.696460, 1.947787, 0.012783, 0.008159, 0.000037, 0.000018
0.300000, 1.696460, 1.916372, 0.012944, 0.007502, 0.000037, 0.000016
0.300000, 1.696460, 1.884956, 0.013133, 0.007004, 0.000038, 0.000014
0.300000, 1.696460, 1.853540, 0.013311, 0.006687, 0.000038, 0.000012
0.300000, 1.696460, 1.822124, 0.013446, 0.006533, 0.000039, 0.000011
0.300000, 1.696460, 1.790708, 0.013512, 0.006501, 0.000039, 0.000010
0.300000, 1.696460, 1.759292, 0.013493, 0.006552, 0.000039, 0.000010
0.300000, 1.696460, 1.727876, 0.013378, 0.006649, 0.000038, 0.000010
0.300000, 1.696460, 1.696460, 0.013168, 0.006761, 0.000038, 0.000010
0.300000, 1.696460, 1.665044, 0.012870, 0.006857, 0.000036, 0.000010
0.300000, 1.696460, 1.633628, 0.012499, 0.006909, 0.000035, 0.000010
0.300000, 1.696460, 1.602212, 0.012074, 0.006901, 0.000033, 0.000009
0.300000, 1.696460, 1.570796, 0.011617, 0.006841, 0.000031, 0.000009
0.300000, 1.696460, 1.539380, 0.011150, 0.006767, 0.000029, 0.000008
0.300000, 1.696460, 1.507964, 0.010699, 0.006749, 0.000027, 0.000007
0.300000, 1.696460, 1.476549, 0.010287, 0.006866, 0.000024, 0.000006
0.300000, 1.696460, 1.445133, 0.009942, 0.007174, 0.000022, 0.000007
0.300000, 1.696460, 1.413717, 0.009693, 0.007667, 0.000021, 0.000008
0.300000, 1.696460, 1.382301, 0.009562, 0.008281, 0.000020, 0.000010
0.300000, 1.696460, 1.350885, 0.009557, 0.008919, 0.000019, 0.000012
0.300000, 1.696460, 1.319469, 0.009658, 0.009490, 0.000020, 0.000013
0.300000, 1.696460, 1.288053, 0.009818, 0.009930, 0.000021, 0.000014
0.300000, 1.696460, 1.256637, 0.009972, 0.010218, 0.000022, 0.000014
0.300000, 1.696460, 1.225221, 0.010057, 0.010379, 0.000023, 0.000014
0.300000, 1.696460, 1.193805, 0.010036, 0.010474, 0.000023, 0.000013
0.300000, 1.696460, 1.162389, 0.009912, 0.010584, 0.000024, 0.000012
0.300000, 1.696460, 1.130973, 0.009734, 0.010797, 0.000024, 0.000011
0.300000, 1.696460, 1.099557, 0.009586, 0.011183, 0.000024, 0.000011
0.300000, 1.696460, 1.068142, 0.009548, 0.011788, 0.000025, 0.000012
0.300000, 1.696460, 1.036726, 0.009662, 0.012629, 0.000026, 0.000014
0.300000, 1.696460, 1.005310, 0.009929, 0.013685, 0.000028, 0.000016
0.300000, 1.696460, 0.973894, 0.010344, 0.014883, 0.000030, 0.000019
0.300000, 1.696460, 0.942478, 0.010963, 0.016094, 0.000032, 0.000023
0.300000, 1.696460, 0.911062, 0.011906, 0.017142, 0.000034, 0.000025
0.300000, 1.696460, 0.879646, 0.013289, 0.017844, 0.000038, 0.000027
0.300000, 1.696460, 0.848230, 0.015108, 0.018057, 0.000042, 0.000028
0.300000, 1.696460, 0.816814, 0.017195, 0.017723, 0.000047, 0.000026
0.300000, 1.696460, 0.785398, 0.019263, 0.016909, 0.000052, 0.000024
0.300000, 1.696460, 0.753982, 0.021004, 0.015811, 0.000056, 0.000021
0.300000, 1.696460, 0.722566, 0.022170, 0.014717, 0.000059, 0.000019
0.300000, 1.696460, 0.691150, 0.022637, 0.013901, 0.000059, 0.000018
0.300000, 1.696460, 0.659734, 0.022428, 0.013496, 0.000058, 0.000019
0.300000, 1.696460, 0.628319, 0.021717, 0.013457, 0.000056, 0.000021
0.300000, 1.696460, 0.596903, 0.020788, 0.013676, 0.000053, 0.000022
0.300000, 1.696460, 0.565487, 0.019973, 0.014128, 0.000051, 0.000024
0.300000, 1.696460, 0.534071, 0.019579, 0.014891, 0.000049, 0.000026
0.300000, 1.696460, 0.502655, 0.019832, 0.016028, 0.000050, 0.000029
0.300000, 1.696460, 0.471239, 0.020841, 0.017468, 0.000053, 0.000034
0.300000, 1.696460, 0.439823, 0.022593, 0.019003, 0.000057, 0.000038
0.300000, 1.696460, 0.408407, 0.024973, 0.020389, 0.000064, 0.000043
0.300000, 1.696460, 0.376991, 0.027811, 0.021446, 0.000072, 0.000047
0.300000, 1.696460, 0.345575, 0.030948, 0.022094, 0.000080, 0.000049
0.300000, 1.696460, 0.314159, 0.034295, 0.022330, 0.000090, 0.000050
0.300000, 1.696460, 0.282743, 0.037855, 0.022157, 0.000099, 0.000051
0.300000, 1.696460, 0.251327, 0.041701, 0.021522, 0.000110, 0.000050
0.300000, 1.696460, 0.219911, 0.045903, 0.020266, 0.000121, 0.000047
0.300000, 1.696460, 0.188496, 0.050435, 0.018129, 0.000133, 0.000042
0.300000, 1.696460, 0.157080, 0.055101, 0.014810, 0.000145, 0.000033
0.300000, 1.696460, 0.125664, 0.059499, 0.010087, 0.000157, 0.000021
0.300000, 1.696460, 0.094248, 0.063048, 0.004323, 0.000166, 0.000008
0.300000, 1.696460, 0.062832, 0.065067, 0.005771, 0.000171, 0.000019
0.300000, 1.696460, 0.031416, 0.064892, 0.014482, 0.000170, 0.000043
0.300000, 0.000000, 0.000000, 0.062013, 0.024102, 0.000162, 0.000068
0.300000, 0.000000, 3.141593, 0.029329, 0.045003, 0.000068, 0.000116
0.300000, 1.759292, 3.110177, 0.015499, 0.048810, 0.000032, 0.000127
0.300000, 1.759292, 3.078761, 0.003666, 0.048301, 0.000004, 0.000126
0.300000, 1.759292, 3.047345, 0.010214, 0.044342, 0.000034, 0.000116
0.300000, 1.759292, 3.015929, 0.018916, 0.038080, 0.000058, 0.000100
